College_id,College_name,survey_year,offers_scholarship,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,total_remark
43854,"Nalanda College of Arts & Science, P.O. Perala, Kasargod",2015,TRUE,4470294,0,0,0,0,6,3,0,0,6,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,6,3,0,0,6,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45784,"MUNSHI PREMCHAND MAHAVIDYALAYA, DARJILING",2015,TRUE,4467728,0,0,376,151,36,20,108,45,520,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43876,"Govinda Pai Memorial Govt. College, Manjeswaram, Kasaragod",2015,TRUE,5527662,0,0,68,36,29,14,158,115,255,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,98,68,98,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
43879,"S.U.M. College of Teacher Education, P.O. Mamba, Kannu",2015,TRUE,5472580,0,0,1,1,0,0,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43880,"Nusrathul Islam Arabic College, P.O. Kadavathur, Kannur",2015,TRUE,5493410,0,0,0,0,0,0,7,7,7,7,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,7,7,7,7,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43883,"P.K.M. College of Education, Kaithapram (P.O), Madampam, Kannur",2015,TRUE,5323614,25,21,7,6,2,1,0,0,34,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43887,"Don Bosco Arts & Science College , Angadikkadavu",2015,TRUE,5512920,145,76,0,0,0,0,6,6,151,82,NA,1,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,6,6,6,6,NA,139,70,0,0,0,0,0,0,139,70,NA,NA
43889,"Govt. College of Engineering, Wayanad, P.O. Thalappuzha, Mananthavady",2015,TRUE,5512984,NA,NA,NA,NA,NA,NA,NA,NA,798,391,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,74,0,1,Category-wise data not maintained
43896,RB GOTHI JAIN COLLEGE FOR WOMEN,2015,TRUE,5550852,0,0,162,162,0,0,0,0,162,162,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43897,NAZARETH COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5532831,0,0,103,60,0,0,0,0,103,60,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44039,Plassey College,2015,TRUE,4581987,1140,496,0,0,0,0,0,0,1140,496,NA,0,0,0,0,0,0,0,0,0,0,NA,1140,496,0,0,0,0,0,0,1140,496,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43872,"Crescent College of Nursing, Mottambram, Kannur",2015,TRUE,5378050,0,0,33,32,3,3,0,0,36,35,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44037,"L.B.S College of Engineering , Kasaragod",2015,TRUE,5372013,64,37,84,27,6,2,224,80,378,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
7112,Pandit Raghunath Murmu Teachers' Training College,2015,TRUE,4735104,11,2,0,0,0,0,0,0,11,2,NA,0,0,0,0,0,0,0,0,0,0,NA,11,2,0,0,0,0,0,0,11,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7114,Jalangi Mahavidyalaya,2015,TRUE,4713547,733,450,0,0,0,0,0,0,733,450,NA,0,0,0,0,0,0,0,0,0,0,NA,733,450,0,0,0,0,0,0,733,450,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7126,Muzaffar Ahmed Mahavidyalaya,2015,TRUE,4471126,740,350,40,20,2,1,20,5,802,376,NA,0,0,0,0,0,0,0,0,0,0,NA,633,277,0,0,0,0,0,0,633,277,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7075,J.R.S.E.T College of Law,2015,TRUE,4398337,9,2,0,0,0,0,0,0,9,2,NA,0,0,0,0,0,0,0,0,0,0,NA,9,2,0,0,0,0,0,0,9,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7104,Aurangabad B.Ed. College,2015,TRUE,4621660,12,7,17,7,0,0,56,22,85,36,NA,0,0,0,0,0,0,0,0,0,0,NA,12,7,0,0,0,0,0,0,12,7,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7122,Sagardighi Teachers' Training College,2015,TRUE,4401100,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7125,Nagar College,2015,TRUE,4313323,380,208,0,0,0,0,0,0,380,208,NA,0,0,0,0,0,0,0,0,0,0,NA,378,207,0,0,0,0,0,0,378,207,NA,2,1,0,0,0,0,0,0,2,1,NA,NA
7055,Bimal Chandra College of Law,2015,TRUE,4381287,167,51,0,0,0,0,0,0,167,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,167,51,0,0,0,0,0,0,167,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
7070,Dwijendralal College,2015,TRUE,4342299,698,346,251,127,18,8,26,12,993,493,NA,0,0,0,0,0,0,0,0,0,0,NA,244,108,0,0,0,0,0,0,244,108,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7074,Sripat Singh College,2015,TRUE,4654152,28,9,2,0,0,0,312,132,342,141,NA,6,2,0,0,0,0,1,0,7,2,NA,21,3,0,0,0,0,293,131,314,134,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7078,Bethuadahari College,2015,TRUE,4478240,409,0,1033,0,0,0,512,0,1954,0,NA,0,0,0,0,0,0,0,0,0,0,NA,409,0,0,0,0,0,0,0,409,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7083,Srikrishna College,2015,TRUE,4383593,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43898,MADHA ARTS AND SCIENCE COLLEGE,2015,TRUE,5526621,0,0,72,35,0,0,0,0,72,35,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43899,TAMIL NADU INSTITUTE OF LABOUR STUDIES,2015,TRUE,5529337,47,20,57,32,1,1,64,43,169,96,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,2,3,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43900,HINDUSTAN COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5333237,0,0,210,73,0,0,0,0,210,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43901,RAJESWARI VEDACHALAM GOVT ARTS COLLEGE,2015,TRUE,5307847,0,0,624,380,17,4,1029,744,1670,1128,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,46,35,46,35,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43902,ETHIRAJ COLLEGE FOR WOMEN,2015,TRUE,5510689,0,0,887,887,0,0,1373,1373,2260,2260,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43903,DRBCCC HINDU COLLEGE,2015,TRUE,5115497,0,0,341,253,6,5,683,517,1030,775,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,37,27,37,27,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43907,PATRICIAN COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5550238,0,0,369,98,0,0,0,0,369,98,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,89,24,0,0,0,0,89,24,NA,NA
43909,SSS JAIN COLLEGE FOR WOMEN,2015,TRUE,4960578,0,0,258,258,35,35,0,0,293,293,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,5,5,2,2,0,0,7,7,NA,NA
43911,ANNA ADARSH COLLEGE FOR WOMEN,2015,TRUE,5531667,3,3,187,187,0,0,4,4,194,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
43912,ALPHA ARTS AND SCIENCE COLLEGE,2015,TRUE,5429476,0,0,202,102,0,0,0,0,202,102,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,21,11,0,0,0,0,21,11,NA,NA
43913,ST THOMAS COLLEGE OF ARTS AND SCIENCE,2015,TRUE,4901422,0,0,337,153,0,0,0,0,337,153,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43916,PACHAIYAPPAS COLLEGE CHENNAI,2015,TRUE,4323288,815,98,1192,78,18,5,617,36,2642,217,NA,5,0,0,0,0,0,0,0,5,0,NA,18,4,0,0,0,0,0,0,18,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43917,MOP VAISHNAV COLLEGE FOR WOMEN,2015,TRUE,4298650,0,0,29,29,0,0,0,0,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43918,GURU SHREE SHANTHI VIJAI JAIN COLLEGE FOR WOMEN,2015,TRUE,5278790,155,155,160,160,0,0,0,0,315,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
43919,KANCHI SHRI KRISHNA COLLEGE OF ARTS AND SCIENCE,2015,TRUE,4874322,0,0,433,302,5,3,20,8,458,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,10,3,10,3,NA,0,0,0,0,0,0,10,5,10,5,NA,NA
43920,THIRUMURUGAN ARTS AND SCIENCE COLLEGE,2015,TRUE,5384352,0,0,192,192,0,0,19,19,211,211,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43921,PRESIDENCY COLLEGE,2015,TRUE,5528412,45,20,76,11,10,2,245,96,376,129,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43922,MD SATHAK COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5530527,0,0,209,97,0,0,165,82,374,179,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,140,68,140,68,NA,0,0,0,0,0,0,15,4,15,4,NA,NA
43923,RAMAKRISHNA MISSION VIVEKANANDA COLLEGE,2015,TRUE,4666634,0,0,379,0,18,0,484,0,881,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43926,MAR GREGORIOS COLLEGE,2015,TRUE,5525928,0,0,138,83,1,0,35,9,174,92,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43928,APOLLO ARTS AND SCIENCE COLLEGE,2015,TRUE,5527947,0,0,317,140,5,3,0,0,322,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43930,CHENNAI NATIONAL ARTS AND SCIENCE COLLEGE,2015,TRUE,5450359,0,0,71,32,2,0,0,0,73,32,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43931,STELLA MARIS COLLEGE FOR WOMEN,2015,TRUE,5553537,0,0,370,370,10,10,539,539,919,919,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43932,VIDHYA SAGAR WOMENS COLLEGE,2015,TRUE,4491204,0,0,333,333,1,1,0,0,334,334,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43933,TS NARAYANASWAMI COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5527883,0,0,256,140,0,0,0,0,256,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43934,QUAID E MILLETH GOVT COLLEGE FOR WOMEN,2015,TRUE,5029445,0,0,1632,1632,0,0,2296,2296,3928,3928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43935,THIRUTHANGAL NADAR COLLEGE,2015,TRUE,4866965,0,0,55,44,0,0,30,16,85,60,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43936,SRM ARTS AND SCIENCE COLLEGE,2015,TRUE,4510273,0,0,133,48,1,0,31,6,165,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43937,BHARATHI WOMENS COLLEGE,2015,TRUE,5549981,0,0,1462,1462,0,0,1385,1385,2847,2847,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43938,INSTITUTE OF ENGINEERING TECHNOLOGY,2015,TRUE,5523068,0,0,3,2,0,0,0,0,3,2,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43939,PROF DHANAPALAN COLLEGE FOR WOMEN,2015,TRUE,5552846,0,0,331,237,0,0,0,0,331,237,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43940,KUMARARANI MEENA MUTHIAH COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5563643,0,0,135,58,0,0,0,0,135,58,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43942,ST LOUIS COLLEGE FOR THE DEAF,2015,TRUE,5097956,29,2,10,2,1,1,245,69,285,74,NA,29,2,10,2,1,1,245,69,285,74,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43944,PATTAMMAL ALAGESAN COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5502177,0,0,205,76,0,0,0,0,205,76,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43946,WOMENS CHRISTIAN COLLEGE,2015,TRUE,5527204,0,0,372,372,0,0,292,292,664,664,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,34,34,34,34,NA,0,0,0,0,0,0,116,116,116,116,NA,NA
43947,MAHALAKSHMI COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5578689,0,0,215,215,0,0,0,0,215,215,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43948,NEW COLLEGE,2015,TRUE,5496688,0,0,360,0,40,0,320,0,720,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43949,SOKA IKEDA COLLEGE OF ARTS AND SCIENCE FOR WOMEN,2015,TRUE,5524942,0,0,242,242,0,0,0,0,242,242,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,45,45,0,0,0,0,45,45,NA,NA
43950,JAYAGOVIND HARIGOPAL AGARWAL AGARSEN COLLEGE,2015,TRUE,5169560,0,0,381,64,0,0,0,0,381,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,NA,0,0,16,2,0,0,0,0,16,2,NA,NA
43952,MEASI INSTITUTE OF INFORMATION TECHNOLOGY,2015,TRUE,5335917,0,0,2,0,0,0,18,2,20,2,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,17,2,17,2,NA,0,0,0,0,0,0,1,0,1,0,NA,NA
43953,BHAKTHAVATCHALAM MEMORIAL COLLEGE,2015,TRUE,4673497,0,0,632,632,0,0,56,56,688,688,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43954,SRIRAM COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5094096,0,0,499,174,0,0,0,0,499,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
43955,MEASI INSTITUTE OF MANAGEMENT,2015,TRUE,4647987,0,0,3,1,0,0,2,2,5,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,2,2,2,NA,0,0,3,1,0,0,0,0,3,1,NA,NA
43956,ANNAI VIOLET COLLEGE FOR WOMEN,2015,TRUE,5421540,0,0,314,148,8,1,0,0,322,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,1,1,NA,NA
43957,CHRIST ARTS AND SCIENCE COLLEGE,2015,TRUE,5450220,0,0,312,231,0,0,0,0,312,231,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43958,TMG COLLEGE OF ARTS AND SCIENCE,2015,TRUE,4758859,0,0,325,183,0,0,0,0,325,183,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43959,SDNB VAISHNAV COLLEGE,2015,TRUE,5537887,0,0,536,536,11,11,457,457,1004,1004,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43961,University Of Madras Constituent College - Thiruvottiyur,2015,TRUE,5546221,0,0,191,150,0,0,326,270,517,420,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43962,SSKV COLLEGE OF ARTS AND SCIENCE FOR WOMEN,2015,TRUE,5078457,0,0,34,34,0,0,0,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43963,SREE MUTHUKUMARASWAMY COLLEGE,2015,TRUE,5496404,0,0,343,159,0,0,0,0,343,159,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43964,MADRAS SCHOOL OF SOCIAL WORK,2015,TRUE,5527485,1,0,7,5,1,1,33,20,42,26,NA,1,0,0,0,0,0,1,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43965,MADRAS CHRISTIAN COLLEGE,2015,TRUE,5538769,0,0,468,218,14,8,474,227,956,453,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43967,JOHN BOSCO ARTS AND SCIENCE COLLEGE,2015,TRUE,5527860,NA,NA,NA,NA,NA,NA,NA,NA,31,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,Category-wise data not maintained
43968,DG VAISHNAV COLLEGE,2015,TRUE,5526000,0,0,503,237,4,2,552,288,1059,527,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43969,SRIDEVI ARTS AND SCIENCE COLLEGE,2015,TRUE,5527375,0,0,355,223,3,3,0,0,358,226,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43971,SHREE CHANDRAPRABU JAIN COLLEGE,2015,TRUE,4334056,0,0,144,144,0,0,0,0,144,144,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43972,ST JOSEPHS COLLEGE,2015,TRUE,5546792,0,0,370,75,0,0,0,0,370,75,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43973,JAYA COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5215896,0,0,450,255,0,0,0,0,450,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43974,SANTHOSHI ARTS AND SCIENCE COLLEGE,2015,TRUE,4293249,0,0,318,146,1,0,0,0,319,146,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43975,JUSTICE BASHER AHMED SAYEED COLLEGE FOR WOMEN,2015,TRUE,5553257,0,0,0,0,0,0,1649,1649,1649,1649,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,498,498,498,498,NA,0,0,0,0,0,0,1151,1151,1151,1151,NA,NA
43976,SRI MUTHUKUMARAN ARTS AND SCIENCE COLLEGE,2015,TRUE,5509808,0,0,233,138,0,0,0,0,233,138,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43977,SRI KANYAKA PARAMESWARI ARTS AND SCIENCE COLLEGE FOR WOMEN,2015,TRUE,5046284,0,0,261,261,0,0,0,0,261,261,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43978,SHRI KRISHNASWAMY COLLEGE FOR WOMEN,2015,TRUE,4566413,0,0,478,478,1,1,0,0,479,479,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,9,9,0,0,0,0,9,9,NA,NA
43979,TAGORE COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5536140,0,0,281,152,1,0,0,0,282,152,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43980,CHELLAMMAL WOMENS COLLEGE,2015,TRUE,5549804,0,0,661,661,0,0,536,536,1197,1197,NA,0,0,2,2,0,0,2,2,4,4,NA,0,0,0,0,0,0,25,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
43982,QUAID E MILLETH COLLEGE FOR MEN,2015,TRUE,5525053,0,0,284,189,6,4,219,161,509,354,NA,0,0,1,0,0,0,3,0,4,0,NA,0,0,0,0,0,0,77,50,77,50,NA,0,0,0,0,0,0,8,6,8,6,NA,NA
43983,KCS KASI NADAR COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5113394,0,0,145,86,0,0,0,0,145,86,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43984,SRI AHOBILA MUTH SANSKRIT COLLEGE,2015,TRUE,5549574,60,0,0,0,0,0,0,0,60,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43985,C KANDASWAMY COLLEGE FOR MEN,2015,TRUE,5546922,0,0,110,0,3,0,210,0,323,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43986,MEENAKSHI AMMAL ARTS AND SCIENCE COLLEGE,2015,TRUE,5249986,0,0,107,58,0,0,6,3,113,61,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43987,SRI SANKARA COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5499794,0,0,427,235,0,0,20,10,447,245,NA,0,0,2,2,0,0,0,0,2,2,NA,0,0,0,0,0,0,17,8,17,8,NA,0,0,0,0,0,0,3,2,3,2,NA,NA
